Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
3;1184183;2НДФЛ;Покупка автомобиля;1;0.34;мужской;0;0;высшее;вспомогательный персонал;>250;0;42;25;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184203;2НДФЛ;Ремонт;0;0.49;мужской;0;0;второе высшее;специалист;>250;0;13;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184223;Поступление зарплаты на счет;Ремонт;1;0.24;мужской;1;0;среднее-специальное;менеджер среднего звена;>250;0;20;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184243;Поступление зарплаты на счет;Ремонт;0;0.3;женский;1;0;высшее;менеджер среднего звена;>250;0;16;27;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1184263;2НДФЛ;Покупка автомобиля;0;;женский;2;0;высшее;другое;;0;31;40;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184283;2НДФЛ;Ремонт;1;0.52;женский;2;0;среднее-специальное;специалист;>250;0;130;35;Другое;ЗАО;женат / замужем;7;7;5;4;3;0.1597938144;1;1;1;1;0.125;2;14;163;16;2;0;1;104;1;1;1;1;0;0;0
3;1184303;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.55;мужской;1;0;среднее-специальное;рабочий;< 50;0;120;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184323;2НДФЛ;Другое;1;0.45;женский;0;0;среднее-специальное;рабочий;>250;0;16;47;Другое;ОАО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184343;2НДФЛ;Ремонт;1;0.27;мужской;0;0;высшее;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184363;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.49;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;0;10;47;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184383;2НДФЛ;Ремонт;1;0.51;женский;0;0;среднее;вспомогательный персонал;< 50;1;83;39;Торговля;ОАО;холост / не замужем;2;0;0;0;0;0.0333333333;0;2;2;0;0.75;3;1;29;4;1;0;2;64;1;0;0;0;0;0;0
3;1184403;2НДФЛ;Покупка автомобиля;1;0.49;мужской;1;0;высшее;рабочий;>250;0;72;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184423;Поступление зарплаты на счет;Ремонт;0;0.48;мужской;0;0;высшее;специалист;>250;0;7;28;Торговля;ООО;холост / не замужем;2;2;2;2;2;0.1336898396;1;0;0;0;0;0;11;162;11;0;0;33;91;1;1;1;1;0;0;0
3;1184443;2НДФЛ;Ремонт;1;0.29;женский;0;0;высшее;вспомогательный персонал;>250;0;40;23;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184463;Поступление зарплаты на счет;Ремонт;0;0.47;мужской;0;0;высшее;торговый представитель;>250;1;24;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184483;Форма банка (без печати работодателя);Ремонт;0;0.33;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184503;Свободная форма с печатью работодателя;Покупка бытовой техники;1;0.44;женский;1;0;высшее;специалист;< 50;3;43;25;Другое;ООО;гражданский брак;1;1;1;0;0;0;0;0;0;0;0.2;2;8;90;10;0;0;7;38;0;0;0;0;0;0;0
3;1184523;Свободная форма с печатью работодателя;Другое;1;0.59;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;8;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184543;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.45;мужской;2;0;высшее;менеджер высшего звена;< 50;0;27;49;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184563;2НДФЛ;Ремонт;1;0.47;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;42;33;Торговля;ОАО;женат / замужем;3;3;3;3;2;0.0135135135;0;0;0;0;0.6;3;2;73;5;2;0;7;40;1;0;0;0;0;0;0
3;1184583;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.38;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184603;2НДФЛ;Ремонт;1;0.59;женский;2;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;239;37;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184623;2НДФЛ;Покупка автомобиля;1;0.32;женский;1;0;второе высшее;менеджер среднего звена;< 50;3;48;35;Торговля;ООО;женат / замужем;1;1;1;0;0;0;0;0;0;0;0;0;2;30;2;0;0;26;78;0;0;0;0;0;0;0
3;1184643;Форма банка (без печати работодателя);Ремонт;0;0.42;мужской;2;0;высшее;специалист;>250;0;166;34;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184663;2НДФЛ;Ремонт;0;0.48;мужской;0;0;высшее;вспомогательный персонал;>250;0;15;25;Торговля;ЗАО;холост / не замужем;5;2;1;1;1;0;0;4;1;1;0.7142857143;5;2;49;7;1;0;1;19;0;0;0;0;0;0;0
3;1184683;Форма банка (без печати работодателя);Покупка автомобиля;1;0.33;мужской;1;0;высшее;торговый представитель;>250;0;68;55;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0087719298;0;0;0;0;0.3333333333;2;4;113;6;1;1;26;91;1;0;0;0;0;0;0
3;1184703;Поступление зарплаты на счет;Ремонт;1;0.49;мужской;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184723;Поступление зарплаты на счет;Покупка автомобиля;0;0.42;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;16;28;Другое;ОАО;холост / не замужем;0;0;0;0;0;0;1;0;0;0;0.1666666667;1;5;45;6;1;0;5;27;0;0;0;0;0;0;0
3;1184743;2НДФЛ;Покупка мебели;0;0.44;женский;1;0;высшее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184763;2НДФЛ;Ремонт;0;0.4;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;31;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184783;2НДФЛ;Ремонт;0;0.43;женский;0;0;высшее;вспомогательный персонал;>250;0;148;48;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184803;2НДФЛ;Отпуск;1;0.47;мужской;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184823;Поступление зарплаты на счет;Ремонт;1;0.14;мужской;0;0;среднее-специальное;рабочий;>250;0;36;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184843;Свободная форма с печатью работодателя;Ремонт;0;0.2;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;18;25;Торговля;ООО;женат / замужем;2;1;1;1;0;0;1;0;0;0;0.6666666667;4;2;37;6;2;0;11;27;0;0;0;0;0;0;0
3;1184863;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.12;мужской;1;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184883;2НДФЛ;Покупка автомобиля;0;0.47;женский;0;0;высшее;специалист;>250;0;122;30;Торговля;ЗАО;женат / замужем;2;2;2;2;2;0.0444444444;0;0;0;0;0;0;3;43;3;0;1;7;73;1;0;0;0;0;0;0
3;1184903;Поступление зарплаты на счет;Ремонт;0;0.58;женский;0;0;высшее;специалист;>250;0;144;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184923;Свободная форма с печатью работодателя;Ремонт;1;0.49;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184943;Форма банка (без печати работодателя);Отпуск;0;0.35;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184963;Поступление зарплаты на счет;Покупка автомобиля;0;0.39;мужской;0;0;высшее;специалист;>250;1;10;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1184983;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.35;мужской;3;0;высшее;менеджер среднего звена;< 50;0;73;35;Торговля;ООО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185003;Свободная форма с печатью работодателя;Ремонт;1;0.45;женский;0;0;высшее;вспомогательный персонал;>250;3;23;31;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1185023;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.32;мужской;2;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185043;Поступление зарплаты на счет;Ремонт;0;0.29;женский;0;0;среднее-специальное;менеджер среднего звена;>250;1;58;55;Другое;ООО;разведен / разведена;0;0;0;0;0;0;1;0;0;0;0.2;2;8;56;10;0;2;5;60;0;0;0;0;0;0;0
3;1185063;Свободная форма с печатью работодателя;Ремонт;1;0.38;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185083;Поступление зарплаты на счет;Покупка автомобиля;0;0.41;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185103;Форма банка (без печати работодателя);Ремонт;0;0.46;мужской;0;0;высшее;торговый представитель;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185123;Поступление зарплаты на счет;Ремонт;0;0.59;мужской;2;0;высшее;торговый представитель;>250;1;27;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185143;2НДФЛ;Обучение;1;0.54;мужской;0;0;высшее;специалист;>250;0;6;28;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185163;2НДФЛ;Покупка земли;1;0.55;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;16;29;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185183;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;0;204;45;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185203;Форма банка (без печати работодателя);Ремонт;1;0.24;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;33;39;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.6666666667;2;1;61;3;1;1;14;30;0;0;0;0;0;0;0
3;1185223;2НДФЛ;Ремонт;1;0.46;мужской;2;0;среднее-специальное;вспомогательный персонал;>250;0;24;37;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185243;Форма банка (без печати работодателя);Ремонт;1;0.45;женский;0;0;высшее;специалист;>250;0;38;33;Торговля;ООО;женат / замужем;1;0;0;0;0;0;0;1;0;0;0.4;2;3;51;5;0;1;4;37;0;0;0;0;0;0;0
3;1185263;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;среднее-специальное;рабочий;>250;0;173;55;Другое;ОАО;женат / замужем;0;0;0;0;0;0.0263157895;0;0;0;0;0.5;1;1;37;2;0;0;40;40;1;0;0;0;0;0;0
3;1185283;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;0;0;высшее;рабочий;>250;0;268;53;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185303;2НДФЛ;Ремонт;1;0.28;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;49;34;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185323;Поступление зарплаты на счет;Ремонт;1;0.26;мужской;0;0;высшее;специалист;>250;0;18;26;Другое;ООО;разведен / разведена;0;0;0;0;0;0.0746268657;0;0;0;0;1;4;0;62;4;2;0;7;23;1;0;0;0;0;0;0
3;1185343;2НДФЛ;Ремонт;0;0.44;женский;0;0;высшее;специалист;>250;0;46;49;Торговля;ООО;женат / замужем;3;2;2;2;2;0.0153846154;0;0;0;0;0.125;1;7;64;8;0;0;10;76;1;0;0;0;0;0;0
3;1185363;Поступление зарплаты на счет;Ремонт;0;0.18;женский;1;0;высшее;менеджер среднего звена;>250;0;9;41;Торговля;ООО;гражданский брак;6;6;6;6;5;0.156462585;0;0;0;0;0.5;4;4;124;8;3;0;37;97;1;0;0;0;0;0;0
3;1185383;Свободная форма с печатью работодателя;Покупка земли;1;0.46;мужской;3;0;высшее;менеджер по продажам;< 50;0;9;37;Торговля;ООО;повторный брак;2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1185403;Форма банка (без печати работодателя);Ремонт;1;0.35;мужской;1;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185423;Форма банка (без печати работодателя);Ремонт;1;0.08;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;136;45;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0892857143;0;0;0;0;0.5;2;2;102;4;1;0;36;53;1;0;0;0;0;0;0
3;1185443;Поступление зарплаты на счет;Другое;0;0.42;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;71;44;Другое;ООО;холост / не замужем;0;0;0;0;0;0.050955414;0;0;0;0;0.3333333333;2;4;149;6;0;0;31;93;1;0;0;0;0;0;0
3;1185463;Поступление зарплаты на счет;Ремонт;0;0.32;мужской;0;0;высшее;менеджер высшего звена;>250;0;211;50;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185483;Форма банка (без печати работодателя);Покупка автомобиля;0;0.28;женский;0;0;высшее;менеджер среднего звена;>250;0;45;26;Торговля;ЗАО;холост / не замужем;2;0;0;0;0;0.0461538462;0;0;0;0;0.5;3;3;62;6;2;0;6;32;1;0;0;0;0;0;0
3;1185503;2НДФЛ;Ремонт;1;0.47;женский;0;0;высшее;рабочий;>250;3;17;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185523;Свободная форма с печатью работодателя;Ремонт;1;0.59;женский;0;0;высшее;менеджер среднего звена;>250;0;42;26;Торговля;ООО;разведен / разведена;10;10;9;7;3;0.015503876;1;2;1;1;0.3333333333;6;12;127;18;4;1;1;48;1;0;0;0;0;0;0
3;1185543;2НДФЛ;Ремонт;1;0.21;мужской;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185563;2НДФЛ;Покупка недвижимости/ строительство;1;0.58;женский;0;0;высшее;специалист;< 50;1;302;44;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185583;Форма банка (без печати работодателя);Покупка автомобиля;1;0.33;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;90;27;Торговля;ООО;женат / замужем;2;1;1;1;1;0.0234375;0;0;0;0;0.25;2;6;125;8;1;2;7;58;1;0;0;0;0;0;0
3;1185603;2НДФЛ;Ремонт;1;0.14;женский;3;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185623;2НДФЛ;Ремонт;1;0.29;женский;0;0;высшее;специалист;>250;0;53;26;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185643;2НДФЛ;Ремонт;1;0.5;женский;2;0;второе высшее;менеджер среднего звена;>250;1;31;41;Торговля;ООО;разведен / разведена;10;9;6;5;0;0;0;1;0;0;0.1818181818;2;9;67;11;1;0;5;92;0;0;0;0;0;0;0
3;1185663;Форма банка (без печати работодателя);Покупка земли;0;0.29;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185683;2НДФЛ;Покупка автомобиля;1;0.34;женский;0;0;высшее;вспомогательный персонал;>250;0;60;47;Торговля;ООО;женат / замужем;0;0;0;0;0;0.2857142857;0;0;0;0;0;0;1;5;1;0;0;53;53;1;0;0;0;0;0;0
3;1185703;2НДФЛ;Ремонт;1;0.41;женский;0;0;высшее;вспомогательный персонал;>250;0;60;28;Торговля;ООО;женат / замужем;1;0;0;0;0;0.2467532468;1;0;0;0;0;0;4;58;4;0;0;32;46;1;1;0;0;0;0;0
3;1185723;Поступление зарплаты на счет;Другое;0;0.47;мужской;1;0;высшее;менеджер высшего звена;>250;0;111;34;Другое;ООО;женат / замужем;3;2;1;1;1;0.0034129693;1;1;1;0;0.5;5;5;292;10;2;4;2;94;1;0;0;0;0;0;0
3;1185743;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.32;мужской;1;0;среднее-специальное;специалист;< 50;0;21;28;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185763;2НДФЛ;Ремонт;1;0.49;мужской;0;0;высшее;рабочий;>250;0;67;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185783;Форма банка (без печати работодателя);Ремонт;1;0.52;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185803;2НДФЛ;Покупка автомобиля;0;0.57;мужской;1;0;высшее;менеджер среднего звена;< 50;0;16;27;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185823;Свободная форма с печатью работодателя;Ремонт;0;0.56;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185843;2НДФЛ;Покупка автомобиля;1;0.49;мужской;1;0;высшее;рабочий;>250;3;25;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185863;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.38;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185883;2НДФЛ;Покупка недвижимости/ строительство;0;0.57;мужской;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1185903;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.21;женский;1;0;высшее;специалист;>250;0;53;28;Торговля;ООО;разведен / разведена;2;0;0;0;0;0;0;0;0;0;0;0;3;30;3;0;0;65;71;0;0;0;0;0;0;0
3;1185923;Форма банка (без печати работодателя);Ремонт;0;0.59;женский;0;0;Высшее/Второе высшее/Ученая степень;торговый представитель;>250;0;16;29;Торговля;ООО;женат / замужем;1;1;1;1;1;0.1041666667;1;0;0;0;0.2727272727;3;8;129;11;2;0;14;86;1;1;1;1;0;0;0
3;1185943;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.31;мужской;1;0;высшее;рабочий;>250;1;44;32;Торговля;ООО;женат / замужем;2;2;0;0;0;0.0169491525;0;1;1;1;0.2;2;8;116;10;2;5;1;76;1;0;0;0;0;0;0
3;1185963;Поступление зарплаты на счет;Ремонт;0;0.59;мужской;1;0;высшее;менеджер высшего звена;>250;1;25;29;Другое;ООО;женат / замужем;5;3;3;2;1;0.0288461538;0;0;0;0;0.125;2;14;202;16;1;0;7;79;1;0;0;0;0;0;0
3;1185983;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.47;женский;0;0;высшее;специалист;< 50;0;33;26;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.4712643678;0;2;0;0;1;4;0;46;4;1;0;4;65;1;1;1;1;0;0;0
3;1186003;Форма банка (без печати работодателя);Ремонт;1;0.16;мужской;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186023;2НДФЛ;Покупка автомобиля;1;0.49;мужской;1;0;высшее;специалист;< 50;3;8;34;Другое;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1186043;Свободная форма с печатью работодателя;Ремонт;0;0.53;женский;0;0;высшее;специалист;>250;0;19;26;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186063;Форма банка (без печати работодателя);Покупка автомобиля;1;0.45;мужской;0;0;второе высшее;менеджер среднего звена;< 50;0;9;37;Торговля;ООО;гражданский брак;3;2;2;2;1;0.2835820896;0;0;0;0;0.4;2;3;48;5;1;0;8;29;1;0;0;0;1;0;0
3;1186083;Форма банка (без печати работодателя);Ремонт;1;0.4;женский;0;0;высшее;специалист;>250;0;83;45;Торговля;ООО;женат / замужем;1;1;1;1;0;0.1620795107;0;1;1;1;0.1875;3;13;274;16;2;1;0;110;1;1;0;0;0;0;0
3;1186103;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.54;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;36;33;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.25;2;6;64;8;0;1;9;93;0;0;0;0;0;0;0
3;1186123;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.31;мужской;1;0;высшее;менеджер среднего звена;>250;0;6;26;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186143;Форма банка (без печати работодателя);Ремонт;1;0.59;мужской;0;0;среднее-специальное;рабочий;>250;0;55;30;Другое;Государственное предприятие;холост / не замужем;1;1;0;0;0;0.04;1;0;0;0;1;4;0;24;4;2;0;7;16;1;0;0;0;0;0;0
3;1186163;2НДФЛ;Покупка автомобиля;1;0.41;женский;0;0;среднее-специальное;рабочий;>250;1;373;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186183;Форма банка (без печати работодателя);Ремонт;1;0.19;мужской;1;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186203;2НДФЛ;Ремонт;0;0.33;женский;0;0;высшее;вспомогательный персонал;< 50;0;21;25;Торговля;Индивидуальный предприниматель;холост / не замужем;1;1;1;1;1;0;0;0;0;0;0;0;2;26;2;0;2;5;22;0;0;0;0;0;0;0
3;1186223;Форма банка (без печати работодателя);Покупка автомобиля;0;0.38;женский;1;0;второе высшее;специалист;>250;0;73;39;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186243;Поступление зарплаты на счет;Ремонт;1;0.59;женский;2;0;высшее;торговый представитель;>250;1;71;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186263;Форма банка (без печати работодателя);Ремонт;1;0.17;женский;2;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186283;2НДФЛ;Ремонт;1;0.59;женский;2;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186303;2НДФЛ;Ремонт;1;0.24;женский;0;0;высшее;торговый представитель;>250;1;42;32;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186323;Поступление зарплаты на счет;Ремонт;0;0.56;мужской;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;69;55;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186343;2НДФЛ;Ремонт;1;0.49;женский;0;0;высшее;менеджер среднего звена;< 50;0;49;35;Другое;ООО;женат / замужем;1;1;1;1;1;;0;0;0;0;1;1;0;0;1;0;0;32;32;0;0;0;0;0;0;0
3;1186363;Форма банка (без печати работодателя);Ремонт;0;0.41;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;241;56;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186383;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.48;мужской;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186403;Поступление зарплаты на счет;Ремонт;1;0.45;женский;2;0;среднее-специальное;менеджер среднего звена;>250;0;44;26;Торговля;ООО;женат / замужем;2;2;1;0;0;0.2692307692;0;0;0;0;0.6666666667;2;1;19;3;1;0;9;17;1;0;0;0;0;0;0
3;1186423;Поступление зарплаты на счет;Ремонт;0;0.43;женский;1;0;Высшее/Второе высшее/Ученая степень;торговый представитель;< 50;0;6;26;Торговля;ООО;женат / замужем;4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1186443;2НДФЛ;Покупка автомобиля;1;0.55;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186463;Свободная форма с печатью работодателя;Ремонт;1;0.5;женский;0;0;высшее;специалист;>250;0;10;27;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186483;2НДФЛ;Ремонт;1;0.33;женский;0;0;высшее;менеджер среднего звена;>250;0;149;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186503;Форма банка (без печати работодателя);Ремонт;0;0.33;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;9;50;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186523;2НДФЛ;Ремонт;0;0.54;женский;0;0;высшее;вспомогательный персонал;>250;0;131;48;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186543;Поступление зарплаты на счет;Ремонт;1;0.41;женский;0;0;высшее;вспомогательный персонал;>250;0;67;28;Торговля;ООО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186563;2НДФЛ;Ремонт;1;0.29;мужской;0;0;высшее;менеджер среднего звена;>250;0;74;43;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186583;2НДФЛ;Ремонт;0;0.38;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186603;2НДФЛ;Ремонт;1;0.4;мужской;0;0;высшее;менеджер среднего звена;>250;0;62;49;Торговля;ООО;холост / не замужем;5;5;5;5;3;0.0904761905;0;0;0;0;0.6666666667;8;4;191;12;3;0;7;92;1;0;0;0;0;0;0
3;1186623;Свободная форма с печатью работодателя;Ремонт;1;0.37;женский;1;0;высшее;вспомогательный персонал;>250;0;7;35;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186643;2НДФЛ;Покупка недвижимости/ строительство;1;0.48;мужской;2;1;высшее;рабочий;>250;0;6;47;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1186663;Поступление зарплаты на счет;Ремонт;1;0.49;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
